27,0.0017
33,10.8372
36,10.9531
39,11.2864
31,11.2894
41,11.3364
30,11.3492
25,11.3942
27,11.6028
42,11.6919
33,11.7069
40,11.9144
29,11.9789
39,12.0083
38,12.0156
37,12.0264
25,12.0553
24,12.0775
33,12.1419
18,12.1844
29,12.2514
34,12.6722
33,12.7722
16,12.8114
18,12.8531
33,12.9139
14,12.9711
35,12.9858
30,13.0511
29,13.14
31,13.2931
32,13.3375
31,13.4331
20,13.4556
30,13.5689
34,13.7056
38,13.9275
34,14.0994
35,14.1222
34,14.1292
35,14.1911
37,14.2614
24,14.3661
31,14.3897
28,14.465
30,14.6408
35,14.9103
35,14.9608
22,15.3728
34,15.4672
34,15.6311
26,15.67
25,15.6881
28,15.6997
30,15.7386
23,15.7669
29,15.7978
20,15.8253
11,15.8656
8,15.9281
33,15.9833
7,16.0072
26,16.0494
23,16.3697
25,16.5333
19,16.7417
15,16.8269
23,16.8647
6,16.9139
24,16.9825
24,17.0847
13,17.0914
14,17.1817
24,17.2542
18,17.3797
22,17.4264
17,17.4547
19,17.4889
20,17.4997
21,17.5178
24,17.5414
18,17.6047
16,17.6714
25,17.8089
26,17.8269
16,17.8717
29,17.9064
30,17.9208
31,17.9608
32,18.0025
31,18.0242
22,18.0333
21,18.0364
18,18.0747
34,18.0819
35,18.1144
36,18.1686
22,18.2586
19,18.3108
19,18.4667
18,18.6317
15,18.9547
14,19.1019
13,19.1381
32,19.15
30,19.285
34,19.2956
35,20.4556
37,20.64
26,20.6633
38,20.705
39,20.7194
40,20.7375
41,20.7483
34,20.8047
44,20.8347
26,20.8581
35,20.8603
49,21.01
31,21.5161
30,21.5439
48,21.6647
26,21.6889
44,21.7764
43,21.8069
43,21.9853
27,22.105
28,22.1328
31,22.305
35,22.3772
35,22.4642
35,22.4661
35,22.5272
29,22.5556
36,22.5883
26,22.5969
36,22.6486
25,22.8003
27,23.0506
31,23.2219
24,23.2533
27,23.2775
29,23.4386
30,23.4664
27,23.5236
32,23.57
21,23.5836
30,23.6406
25,23.6775
26,23.7219
29,23.7269
27,63.1136
32,63.1414
26,63.6061
23,63.7472
32,64.1689
35,64.1958
11,64.2628
13,64.4017
14,64.4614
