19,61.1578,7,2
20,61.3164,7,2
21,61.54,7,2
22,61.64,7,2
22,62.0992,7,2
23,62.6244,7,2
25,62.7328,7,2
26,63.0608,7,2
27,63.1136,7,2
28,63.1831,7,2
28,63.3642,7,2
25,63.5617,7,2
31,64.1133,7,2
41,65.1122,7,2
30,66.7586,7,2
28,66.8058,7,2
26,67.245,7,2
27,67.3203,7,2
26,67.4675,7,2
26,67.5203,7,2
25,67.5508,7,2
24,67.5731,7,2
23,70.2647,7,2
25,70.3147,7,2
26,70.3481,7,2
25,70.3564,7,2
24,70.4092,7,2
25,70.4703,7,2
24,70.4842,7,2
28,70.6586,7,2
29,70.6708,7,2
28,70.8217,7,2
28,71.0217,7,2
27,71.155,7,2
26,71.1861,7,2
24,71.2167,7,2
25,71.2417,7,2
24,71.2889,7,2
25,71.3306,7,2
25,71.3694,7,2
24,71.4111,7,2
23,71.4947,7,2
20,71.6058,7,2
19,71.6225,7,2
16,71.6669,7,2
15,71.8661,7,2
16,71.9417,7,2
18,72.1694,7,2
19,72.25,7,2
21,72.2972,7,2
24,72.3333,7,2
25,72.3472,7,2
27,72.3778,7,2
27,72.4194,7,2
27,72.6475,7,2
25,73.8478,7,2
26,75.0675,7,2
26,75.2342,7,2
29,78.0094,7,2
24,78.1456,7,2
21,78.19,7,2
20,78.2039,7,2
17,78.2706,7,2
11,78.7328,7,2
10,78.7578,7,2
11,78.8525,7,2
13,79.0581,7,2
14,79.2831,7,2
13,79.2858,7,2
12,79.4586,7,2
13,79.5447,7,2
36,82.5875,7,2
33,82.7625,7,2
29,83.1322,7,2
28,83.2158,7,2
27,83.2942,7,2
26,83.4442,7,2
25,83.4969,7,2
25,83.7972,7,2
28,84.3647,7,2
29,84.4003,7,2
29,84.4419,7,2
26,84.6467,7,2
27,84.7383,7,2
28,84.7883,7,2
26,84.9806,7,2
25,85.0278,7,2
26,85.175,7,2
17,86.1828,7,2
16,86.1958,7,2
13,86.7406,7,2
15,87.2831,7,2
21,87.5567,7,2
22,87.5872,7,2
23,87.6817,7,2
25,87.7428,7,2
18,88.5906,7,2
14,89.1286,7,2
16,89.9011,7,2
15,90.0358,7,2
14,90.1206,7,2
22,90.4928,7,2
23,90.5844,7,2
22,90.7111,7,2
21,90.7947,7,2
20,90.8725,7,2
21,90.8919,7,2
22,90.9633,7,2
27,96.5708,7,2
31,99.3267,7,2
30,99.3878,7,2
29,99.4183,7,2
28,99.435,7,2
28,99.8267,7,2
24,99.8767,7,2
25,99.96,7,2
9,102.6386,7,2
13,102.8722,7,2
17,103.3081,7,2
14,103.695,7,2
4,104.3658,7,2
5,104.4492,7,2
21,107.0425,7,2
14,107.2786,7,2
13,107.3508,7,2
14,107.6133,7,2
15,107.7258,7,2
16,107.79,7,2
19,107.8317,7,2
20,107.9372,7,2
24,108.2517,7,2
25,108.2933,7,2
28,108.5103,7,2
24,109.425,7,2
16,109.5333,7,2
14,109.5914,7,2
5,109.7781,7,2
10,110.1258,7,2
12,110.3178,7,2
18,110.6786,7,2
22,110.8817,7,2
27,111.1011,7,2
26,111.2014,7,2
25,111.3047,7,2
24,111.3575,7,2
26,111.5297,7,2
28,111.5714,7,2
26,111.7519,7,2
25,111.8164,7,2
24,112.4186,7,2
28,112.6242,7,2
28,112.8619,7,2
29,113.1547,7,2
29,113.5683,7,2
29,113.6686,7,2
27,113.7072,7,2
26,113.91,7,2
25,113.9911,7,2
27,115.8517,7,2
28,116.0433,7,2
29,116.1103,7,2
19,118.5392,7,2
22,118.5842,7,2
26,118.6406,7,2
28,118.7644,7,2
27,118.795,7,2
28,118.92,7,2
28,119.0539,7,2
27,119.1903,7,2
28,119.4167,7,2
28,119.6003,7,2
27,120.2319,7,2
28,120.4294,7,2
26,124.3419,7,2
25,124.6003,7,2
26,124.6308,7,2
27,125.2922,7,2
26,125.8983,7,2
27,126.3094,7,2
24,127.6628,7,2
23,128.0044,7,2
27,129.6081,7,2
32,130.3078,7,2
20,131.0706,7,2
16,131.2981,7,2
15,132.8792,7,2
15,133.1208,7,2
14,133.3544,7,2
15,133.5572,7,2
16,133.6656,7,2
17,133.7044,7,2
23,133.8778,7,2
27,134.1,7,2
26,134.1861,7,2
27,134.595,7,2
24,135.2192,7,2
33,136.5428,7,2
34,137.0339,7,2
35,137.2628,7,2
36,137.3036,7,2
34,137.6303,7,2
33,137.6664,7,2
20,138.1825,7,2
17,138.2158,7,2
15,138.2658,7,2
11,138.5053,7,2
6,139.1333,7,2
22,140.8197,7,2
25,140.9269,7,2
28,141.1719,7,2
30,141.3919,7,2
27,142.2686,7,2
29,142.7186,7,2
29,143.6983,7,2
29,144.2181,7,2
28,144.4014,7,2
27,144.4794,7,2
28,144.5533,7,2
28,144.6336,7,2
27,144.7006,7,2
28,144.8283,7,2
32,145.2175,7,2
37,145.3036,7,2
39,145.3397,7,2
38,145.4775,7,2
36,145.5081,7,2
33,146.5292,7,2
31,146.6461,7,2
27,146.7314,7,2
28,147.2256,7,2
25,147.3672,7,2
26,147.5328,7,2
25,149.2661,7,2
26,149.2828,7,2
27,149.8039,7,2
31,150.1181,7,2
32,152.0853,7,2
31,152.1494,7,2
30,152.1967,7,2
30,152.4475,7,2
29,152.5314,7,2
24,152.7592,7,2
25,152.8258,7,2
23,153.0969,7,2
23,153.3058,7,2
19,153.505,7,2
21,153.8275,7,2
32,154.5897,7,2
29,155.0197,7,2
30,155.4006,7,2
29,155.4339,7,2
30,155.5536,7,2
31,155.6175,7,2
34,155.7481,7,2
28,158.2517,7,2
24,158.3908,7,2
27,158.8467,7,2
30,159.0578,7,2
31,159.2272,7,2
30,159.3219,7,2
29,159.3497,7,2
28,159.5025,7,2
26,159.6025,7,2
27,159.6222,7,2
25,159.9028,7,2
25,161.1103,7,2
26,161.2158,7,2
28,161.5744,7,2
30,162.0714,7,2
31,162.1297,7,2
38,162.8275,7,2
38,163.4944,7,2
37,163.5222,7,2
36,163.5583,7,2
35,163.5917,7,2
34,163.7403,7,2
35,163.7931,7,2
29,163.9833,7,2
30,164.0611,7,2
30,164.2558,7,2
29,164.3003,7,2
30,164.3058,7,2
31,164.3672,7,2
30,164.4425,7,2
13,165.8325,7,2
12,165.9828,7,2
6,167.8606,7,2
8,167.8856,7,2
11,167.9372,7,2
13,167.9578,7,2
28,168.1436,7,2
30,168.1797,7,2
27,168.8508,7,2
28,169.0425,7,2
27,169.6414,7,2
28,170.1792,7,2
27,170.3708,7,2
26,170.5264,7,2
27,173.2433,7,2
29,174.1825,7,2
28,174.4006,7,2
27,174.4028,7,2
26,174.4417,7,2
27,174.5892,7,2
28,174.6725,7,2
24,177.7594,7,2
23,177.79,7,2
22,177.8372,7,2
21,177.8706,7,2
20,177.8983,7,2
19,177.9233,7,2
18,177.9817,7,2
17,178.0233,7,2
16,178.0539,7,2
21,178.5417,7,2
25,181.0506,7,2
34,182.1275,7,2
28,182.8419,7,2
27,182.8725,7,2
29,183.3842,7,2
28,183.4678,7,2
26,183.5956,7,2
25,183.9294,7,2
26,183.9656,7,2
29,184.4658,7,2
31,185.0547,7,2
27,185.4661,7,2
27,185.5356,7,2
30,185.8136,7,2
29,186.5378,7,2
28,186.5628,7,2
28,186.6989,7,2
27,186.8294,7,2
26,187.2808,7,2
25,187.3722,7,2
24,187.5922,7,2
31,189.2247,7,2
31,189.2386,7,2
30,189.2831,7,2
29,189.3136,7,2
28,189.6203,7,2
26,189.6981,7,2
27,189.9067,7,2
26,189.9483,7,2
27,190.2736,7,2
29,190.5311,7,2
28,190.8425,7,2
25,191.0147,7,2
26,191.1675,7,2
29,191.2925,7,2
28,191.4175,7,2
27,191.4397,7,2
28,191.7094,7,2
29,191.7289,7,2
28,192.1278,7,2
29,192.1528,7,2
30,192.2864,7,2
28,192.3558,7,2
27,192.4253,7,2
26,192.8894,7,2
31,198.6406,7,2
29,199.2467,7,2
28,199.8747,7,2
27,199.8942,7,2
26,199.9972,7,2
30,201.0975,7,2
30,201.1792,7,2
35,201.3942,7,2
34,202.0478,7,2
29,202.1589,7,2
27,202.9181,7,2
29,203.3083,7,2
23,203.4306,7,2
19,203.5031,7,2
17,203.6681,7,2
16,203.7461,7,2
15,203.785,7,2
14,203.8542,7,2
15,203.8794,7,2
16,204.3019,7,2
27,205.4239,7,2
28,205.8072,7,2
29,205.8533,7,2
30,206.0897,7,2
31,206.1036,7,2
36,206.3917,7,2
35,206.5847,7,2
34,206.6244,7,2
33,206.7442,7,2
31,206.9483,7,2
30,206.9706,7,2
29,206.9956,7,2
28,207.0122,7,2
27,207.3017,7,2
28,207.31,7,2
29,207.3461,7,2
28,207.5156,7,2
27,207.5683,7,2
28,207.6158,7,2
29,207.6353,7,2
30,207.6519,7,2
29,207.7661,7,2
27,207.9414,7,2
27,208.5222,7,2
26,208.8447,7,2
26,208.9697,7,2
25,209.0392,7,2
27,209.5256,7,2
30,209.5894,7,2
31,209.7353,7,2
30,209.9117,7,2
30,210.0578,7,2
31,211.9256,7,2
14,215.0414,7,2
13,215.0969,7,2
11,215.1969,7,2
12,215.2375,7,2
13,215.2889,7,2
